increase_count,search_url,stddev_increase,average_sqft,updated_at,average_wom,sqft_count,median_ppsf,median_price,stddev_wom,average_ppsf,stddev_decrease,stddev_price,median_wom,average_increase,median_sqft,school,average_decrease,percentile_10_price,criteria_description,sqft,percentile_90_price,beds,stddev_sqft,average_price,decrease_count,criteria,listing_count,wom_count,housing
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1000,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1100,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1200,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1300,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1400,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1500,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1600,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1700,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1800,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,1900,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,2000,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
