BOROUGH	BLOCK	LOT	LAT	LON
2	2963	53	40.8334672009728	-73.895860755103
2	2963	54	40.833505555098	-73.8957811938627
2	2963	55	40.8335411677262	-73.8957052505215
2	2995	16	40.8327462641388	-73.8880563991106
2	2995	47	40.8317226834661	-73.8882604825788
2	2995	66	40.8324276671144	-73.8878401171656
2	3000	7	40.8319195754469	-73.8875121355751
2	2953	48	40.8408006145819	-73.8894704106283
2	2966	17	40.8351392921605	-73.8934694292301
2	2982	23	40.8354639709735	-73.8885107786942
2	2995	17	40.8328120985881	-73.8880165381495
2	3015	25	40.8354637481784	-73.8827503848602
2	2978	191	40.8367511308872	-73.8883965917871
2	3015	3	40.8345452731161	-73.883742170549
2	3015	5	40.8346494335504	-73.8836046658867
2	3014	9	40.8328638214876	-73.884796682828
2	2955	53	40.8430235661854	-73.8891956515081
2	2956	39	40.8431127155106	-73.8877209039113
2	3070	283	40.8514176884721	-73.8900383436065
2	3070	324	40.8512556028353	-73.889883181362
2	3082	17	40.8505824655886	-73.889168601119
2	3082	22	40.8508375768822	-73.8890163614445
2	3082	39	40.8506122920482	-73.8887890162194
2	3082	58	40.8498140670808	-73.8892927770835
2	3096	6	40.847547394721	-73.8869326962952
2	3096	111	40.8479840254532	-73.8871596662422
2	3096	128	40.847678757184	-73.8865421111462
2	3096	130	40.8475800118493	-73.8866073397855
2	3097	43	40.8490144095591	-73.8855096906603
2	3110	74	40.8483766116173	-73.8844806560255
2	3124	69	40.8468012170422	-73.8818376407132
2	2946	37	40.8445964037161	-73.8922181957178
2	2946	128	40.8451558664784	-73.8917293554565
2	2951	44	40.844254227045	-73.8902742699793
2	2954	21	40.8424826854954	-73.8890158434566
2	3069	55	40.8482548334185	-73.891933951875
2	3069	77	40.8488053540035	-73.8906968907361
2	3079	115	40.8466761811187	-73.8914594148001
2	3079	161	40.8469555234532	-73.890804748584
2	3080	23	40.8485057180365	-73.8902094247375
2	3080	53	40.8473943607331	-73.8904714991686
2	3080	73	40.8477807063149	-73.8897804998122
2	3080	94	40.8479066617653	-73.8894658318766
2	3081	19	40.8489883893254	-73.8897929568033
2	3082	7	40.8500804903221	-73.8894875216277
2	3082	8	40.8501216366087	-73.8894621511056
2	3093	13	40.845792799368	-73.889010320791
2	3098	162	40.8496250813658	-73.8868749460556
2	3106	201	40.8447046055651	-73.8876784597223
2	3106	202	40.8446688504757	-73.887602619835
2	3106	203	40.844630354156	-73.8875303989599
2	3106	204	40.8445918507379	-73.8874509495925
2	3110	61	40.8488734606497	-73.8845376255847
2	3122	18	40.8433906445889	-73.8829171247922
2	3132	131	40.8434839822516	-73.8802604984974
2	3909	5	40.8396279182805	-73.8753198390255
2	3909	16	40.8396327144442	-73.8746801475793
2	2947	42	40.8447454752575	-73.8931396011901
2	2954	24	40.8423644438517	-73.8887883478359
2	2959	125	40.8412040775376	-73.8866326640762
2	2960	43	40.8422052896242	-73.8860165499232
2	2960	143	40.8422657695333	-73.8861140288212
2	3068	15	40.8474547922646	-73.8934533202804
2	3069	50	40.8480107104965	-73.8921006145334
2	3069	51	40.8480547237409	-73.8922053631122
2	3069	98	40.8479496417915	-73.8913705894142
2	3069	106	40.8479612009822	-73.8919886460638
2	3079	53	40.8464150697247	-73.8910731008297
2	3093	29	40.8454738418468	-73.8884181009213
2	3093	46	40.8449034595729	-73.8889539756669
2	3093	142	40.8451282989213	-73.8887186693407
2	3094	58	40.846329491447	-73.8876974023664
2	3095	19	40.8475054804493	-73.8889930052912
2	3111	32	40.8466372850782	-73.88530053215
2	3111	34	40.8467442350287	-73.8852063730509
2	3127	25	40.8426459273456	-73.882032959338
2	3908	7	40.8393016688456	-73.8756637811403
2	2946	14	40.8447614063099	-73.8925612871436
2	3095	20	40.8475575880614	-73.8889495448738
2	3128	6	40.8449038207892	-73.8810567055465
2	2950	30	40.8443896928246	-73.8913041171169
2	2955	40	40.8425753042159	-73.8882892378957
2	3069	91	40.8483914163482	-73.8912397459518
2	3069	99	40.8478645628054	-73.8913779572975
2	3069	102	40.8478812588025	-73.8916200996863
2	3070	5	40.8497581042186	-73.8910531679998
2	3080	39	40.8478720694041	-73.8906080625129
2	3095	5	40.8469898997373	-73.889434825432
2	3107	36	40.8438446793086	-73.8868269479035
2	3111	40	40.8475639839961	-73.8842868866719
2	3111	49	40.8481482098081	-73.8838918912488
2	3111	65	40.847963994146	-73.8835741387931
2	3117	113	40.8436872159058	-73.8857971560181
2	3118	49	40.844808602167	-73.8845916670078
2	3125	3	40.8450969595919	-73.8820394556996
2	3127	20	40.8428569735695	-73.8817434490899
2	3128	5	40.8448544720071	-73.8811110084123
2	2946	1	40.8443580760156	-73.8927137383571
2	3093	20	40.8457070752373	-73.8883490369597
2	3129	10	40.8458088816233	-73.880386430558
2	3129	15	40.8455945283577	-73.8801301972322
2	3129	18	40.8454488297418	-73.8799099849861
2	3129	21	40.8452783642665	-73.8796283748596
2	3129	27	40.8450945897445	-73.879744365697
2	3016	5	40.8387513815213	-73.8822277919708
2	3068	6	40.8469829600001	-73.8937323866447
2	3111	4	40.8470183559246	-73.8848553006839
2	3127	1	40.8427619750126	-73.8827881202546
2	3080	4	40.847762602977	-73.8909480023401
2	3083	1010	40.8493574358157	-73.8882453167697
2	3083	1014	40.8493574358157	-73.8882453167697
2	2956	19	40.8435713272394	-73.8879731265428
2	3079	47	40.8460528063604	-73.8911134521407
2	4008	16	40.8407735822534	-73.8738250738472
2	2954	22	40.8424414383807	-73.8889364003768
